"especie";"rotacao";"regiao";"fazenda";"projeto";"estrato";"talhao";"idade";"ano";"pagina";"arvore";"dap";"ht";"vol";"voltot"
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361609; 5;11.78;17.52;  81.051626;8.185539e+01
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361609; 6;11.78;18.14;  77.758569;7.881367e+01
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361609; 7;12.10;18.02;  97.634888;9.821522e+01
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361609; 8;11.46;19.16;  94.617125;9.515750e+01
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361609; 9;13.05;19.48; 122.854353;1.235420e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361707; 1;13.69;19.32; 120.205739;1.213282e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361707; 2;14.32;19.62; 140.935644;1.418427e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361707; 3;14.96;20.45; 157.992984;1.589169e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361707; 4;13.69;19.48; 127.661103;1.282729e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361707; 5;14.64;19.35; 145.269231;1.460408e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361707; 6;13.37;18.95; 121.981685;1.223662e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361707; 7;14.64;20.03; 141.627505;1.428143e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361803; 1;15.60;19.74; 166.075579;1.668592e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361803; 2;15.92;20.87; 172.515385;1.728720e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361803; 3;15.92;21.68; 177.138164;1.777499e+02
"E.grandis";"1";"Bofete";25;90;2511; 78; 4.1;94;361901; 1;18.78;22.59; 274.508023;2.753957e+02
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360407; 1;10.82;16.35;  74.319444;7.493120e+01
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360407; 2;11.14;17.73;  77.418130;7.822190e+01
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360407; 3;10.19;17.22;  63.910299;6.513306e+01
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360407; 4; 9.87;16.70;  58.953581;5.968145e+01
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360407; 5;10.50;16.98;  68.866688;6.980165e+01
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360504; 1; 8.91;15.05;  43.647808;4.447093e+01
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360504; 2; 7.96;14.39;  31.994133;3.310453e+01
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360601; 1; 5.09;10.15;   6.373596;9.151868e+00
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360703; 1; 5.73;12.53;  14.744299;1.631717e+01
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360808; 1;13.05;17.22; 106.007900;1.064284e+02
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360808; 2;12.41;18.76; 107.389356;1.080891e+02
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360808; 3;12.73;18.66; 106.232524;1.073550e+02
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360808; 4;12.10;19.03;  96.261144;9.723230e+01
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360907; 1;13.37;17.45; 109.532515;1.104082e+02
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360907; 2;13.69;18.23; 115.632114;1.160526e+02
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;360907; 3;14.32;18.66; 125.781838;1.264816e+02
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;361003; 1;15.92;19.46; 182.115758;1.822751e+02
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;361003; 2;16.55;19.63; 197.460475;1.980008e+02
"E.grandis";"1";"Bofete";25;91;2512; 18; 3.8;94;361101; 1;17.51;21.05; 227.825876;2.290127e+02
"E.grandis";"1";"Bofete";25;91;2512; 22; 3.7;94;360808; 8;12.41;18.73; 102.137784;1.028848e+02
"E.grandis";"1";"Bofete";25;91;2512; 22; 3.7;94;360907; 4;13.37;18.94; 119.651240;1.205583e+02
"E.grandis";"1";"Bofete";25;91;2512; 22; 3.7;94;360907; 5;14.32;18.78; 132.488333;1.332074e+02
"E.grandis";"1";"Bofete";25;91;2512; 22; 3.7;94;360907; 6;13.69;18.60; 123.756021;1.244751e+02
"E.grandis";"1";"Bofete";25;91;2512; 22; 3.7;94;360907; 7;14.01;18.01; 126.411468;1.266228e+02
"E.grandis";"1";"Bofete";25;91;2512; 22; 3.7;94;361003; 3;16.87;21.43; 208.932256;2.096320e+02
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363210; 6; 7.00; 9.63;  17.423560;1.862996e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363210; 7; 6.37; 9.32;  13.862066;1.472465e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363210; 8; 7.32; 9.01;  15.804917;1.662804e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363210; 9; 5.73; 8.65;  10.001115;1.109140e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363210;10; 6.68;10.15;  14.780510;1.600200e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363302; 1; 7.32;11.69;  20.999010;2.210941e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363302; 2; 5.73;10.63;  11.126115;1.277086e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363410; 1; 8.28;12.41;  29.289496;3.015208e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363410; 2; 8.59;12.53;  30.545214;3.146360e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363410; 3; 8.91;11.87;  31.689257;3.230101e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363410; 4; 8.28;10.75;  26.238020;2.676181e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363410; 5; 7.96;12.43;  28.405327;2.952779e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363502; 1; 8.28;11.12;  21.882179;2.310794e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363502; 2; 8.91;10.56;  24.978658;2.630472e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363605; 1; 9.87;11.70;  36.987376;3.763055e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363605; 2; 9.55; 9.99;  29.608207;3.023932e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363605; 3;10.50;11.32;  44.965278;4.535133e+01
"E.grandis";"1";"Bofete";25;92;2542; 34; 2.2;94;363702; 1;11.46;13.02;  58.995768;5.971484e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363104; 1; 5.41; 9.54;   9.341129;1.093008e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363104; 2; 4.14; 7.11;   3.866786;5.568080e+00
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363104; 3; 4.46; 8.31;   4.678825;7.117800e+00
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363104; 4; 3.82; 7.43;   2.644549;4.695955e+00
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363210; 1; 6.37; 9.91;  14.834742;1.628018e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363210; 2; 5.73; 8.98;  10.807405;1.158253e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363210; 3; 6.05;10.43;  12.701938;1.469050e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363210; 4; 6.68;10.40;  17.095306;1.816951e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363210; 5; 7.00;11.63;  18.311228;1.972525e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363410; 6; 7.96;10.81;  23.840302;2.437616e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363410; 7; 7.64;11.28;  22.920192;2.380715e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363410; 8; 9.23;13.12;  38.012933;3.873201e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363410; 9; 7.64;10.60;  24.062028;2.458582e+01
"E.grandis";"1";"Bofete";25;92;2542; 39; 2.1;94;363410;10; 9.23;11.81;  34.685665;3.522152e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;363803; 1; 6.05;10.87;  12.542094;1.418684e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;363803; 2; 7.32;11.56;  22.124490;2.296697e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;363803; 3; 6.37;10.97;  16.102253;1.756780e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;363903; 1; 8.59;12.70;  33.252125;3.377591e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;363903; 2; 9.23;12.93;  35.420114;3.661445e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;363903; 3; 7.96;10.70;  23.282072;2.462019e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;364003; 1; 9.55;13.53;  41.414933;4.193872e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;364003; 2; 9.87;13.83;  50.083883;5.072706e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;364003; 3;10.50;14.37;  57.242975;5.776677e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;364103; 1;12.10;14.37;  66.705987;6.709204e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;364103; 2;11.46;14.40;  63.265189;6.365124e+01
"E.grandis";"1";"Bofete";25;92;2543; 32; 2.5;94;364103; 3;12.41;14.88;  73.761670;7.429752e+01
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 26702; 1; 6.05;12.26;  16.671545;1.865282e+01
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 26702; 2; 6.05;11.73;  15.651116;1.718050e+01
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 26902; 1; 9.23;16.74;  54.326988;5.605618e+01
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 26902; 2; 9.23;17.80;  54.172666;5.502369e+01
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 27004; 1;11.14;19.00;  82.833820;8.384092e+01
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 27004; 2;11.14;19.63;  86.235112;8.729021e+01
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27004; 3; 9.87;19.08;  71.286986;7.255373e+01
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27004; 4; 9.87;18.72;  67.604969;6.845599e+01
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 27104; 1;12.41;19.03; 105.495156;1.064663e+02
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 27104; 2;12.41;21.17; 115.501541;1.159002e+02
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 27104; 3;11.78;21.63; 113.031193;1.139383e+02
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27104; 4;12.73;22.27; 133.220246;1.337968e+02
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 27205; 1;13.69;21.78; 145.914240;1.469414e+02
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 27205; 2;14.32;25.26; 195.814751;1.965512e+02
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 27205; 3;13.69;25.56; 175.246984;1.761541e+02
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27205; 4;13.69;23.20; 161.859248;1.618592e+02
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27205; 5;14.64;25.30; 196.228158;1.964875e+02
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 27305; 1;15.28;24.70; 199.803482;2.006266e+02
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 27305; 2;15.60;22.68; 188.909806;1.899370e+02
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 27305; 3;15.60;25.42; 215.471924;2.162636e+02
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27305; 4;16.55;25.74; 237.114898;2.373456e+02
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27305; 5;16.87;27.69; 285.966330;2.869742e+02
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 27404; 1;17.51;27.00; 315.852945;3.164333e+02
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 27404; 2;17.19;27.37; 274.265217;2.751409e+02
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 27404; 3;17.83;28.09; 327.987052;3.285274e+02
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27404; 4;18.46;29.92; 376.808796;3.772293e+02
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 27504; 1;20.69;28.37; 430.232101;4.310359e+02
"E.grandis";"1";"Botucatu";28;30;2802; 18; 6.4;92; 27504; 2;19.42;27.64; 356.445896;3.567367e+02
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 27504; 3;19.74;30.00; 414.800759;4.152972e+02
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27504; 4;19.10;28.50; 383.498829;3.839839e+02
"E.grandis";"1";"Botucatu";28;30;2802; 19; 6.4;92; 27602; 1;21.33;28.65; 440.417938;4.411652e+02
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27602; 2;21.65;30.92; 524.632453;5.249511e+02
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 27701; 1;23.24;30.86; 567.947122;5.684435e+02
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.5;92; 27802; 1; 4.46; 8.86;   5.345125;7.217330e+00
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 27802; 2; 4.77; 9.43;   5.777699;8.156835e+00
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.5;92; 27903; 1; 6.37;13.11;  15.532961;1.831123e+01
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 27903; 2; 5.73; 9.88;  11.522207;1.317173e+01
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.5;92; 27903; 3; 7.32;16.35;  33.293315;3.560561e+01
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.4;92; 28004; 1; 8.28;15.80;  35.146368;3.663981e+01
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.4;92; 28004; 2; 7.64;15.64;  33.372507;3.544904e+01
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28004; 3; 7.64;13.24;  26.729727;2.865897e+01
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.4;92; 28004; 4; 8.28;17.44;  44.337105;4.585518e+01
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.4;92; 28105; 1;11.14;19.67;  91.026862;9.215436e+01
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28105; 2;10.50;15.43;  62.922166;6.344596e+01
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28105; 3; 9.87;17.04;  59.111862;6.033462e+01
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.4;92; 28105; 4;10.50;19.73;  85.911151;8.696625e+01
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.4;92; 28105; 5;10.82;20.36;  91.679806;9.247151e+01
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.5;92; 28206; 1;12.73;22.15; 137.400095;1.379405e+02
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.5;92; 28206; 2;11.78;22.43; 118.419527;1.196139e+02
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28206; 3;11.78;19.74;  98.033379;9.885650e+01
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28206; 4;12.10;19.49;  97.375310;9.799913e+01
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.5;92; 28206; 5;11.46;18.05;  90.927375;9.150771e+01
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.5;92; 28206; 6;12.10;19.82; 107.930150;1.091170e+02
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.5;92; 28306; 1;14.64;24.73; 199.199170;2.001341e+02
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.5;92; 28306; 2;14.01;24.99; 181.007491;1.820626e+02
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28306; 3;14.64;24.58; 182.376844;1.831806e+02
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28306; 4;14.96;22.12; 170.773301;1.712378e+02
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.5;92; 28306; 5;14.01;20.61; 151.681187;1.520185e+02
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.5;92; 28306; 6;14.64;21.27; 162.528713;1.630691e+02
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.5;92; 28404; 1;15.92;26.32; 231.400125;2.320119e+02
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28404; 2;16.55;23.54; 210.603799;2.113196e+02
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.5;92; 28404; 3;16.87;23.11; 247.112070;2.476524e+02
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.5;92; 28404; 4;15.28;21.93; 204.453680;2.048742e+02
"E.grandis";"1";"Botucatu";28;31;2804;  8; 5.5;92; 28503; 1;17.51;27.42; 321.611477;3.223831e+02
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28503; 2;18.78;24.44; 299.093086;2.997807e+02
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.5;92; 28503; 3;18.46;22.74; 285.614597;2.856146e+02
"E.grandis";"1";"Botucatu";28;31;2804;  9; 5.6;92; 28602; 1;19.74;26.67; 347.936790;3.487599e+02
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.4;92; 28602; 2;19.42;22.55; 292.927801;2.931872e+02
"E.grandis";"1";"Botucatu";28;31;2804; 11; 5.4;92; 28701; 1;22.28;28.25; 492.694330;4.931907e+02
"E.grandis";"1";"Botucatu";28;31;2805; 14; 5.4;92; 29305; 1;12.10;20.74; 102.277796;1.032856e+02
"E.grandis";"1";"Botucatu";28;31;2805; 14; 5.4;92; 29305; 2;14.32;21.91; 148.481180;1.487999e+02
"E.grandis";"1";"Botucatu";28;31;2805; 14; 5.4;92; 29305; 3; 8.91;16.26;  46.255832;4.772640e+01
"E.grandis";"1";"Botucatu";28;31;2805; 14; 5.4;92; 29305; 4; 7.00;14.69;  22.456222;2.517518e+01
"E.grandis";"1";"Botucatu";28;31;2805; 14; 5.4;92; 29305; 5;10.19;18.62;  58.963559;6.039769e+01
"E.grandis";"1";"Botucatu";28;30;2801;  7; 6.4;92; 29605; 1;13.05;20.54; 130.223524;1.304349e+02
"E.grandis";"1";"Botucatu";28;30;2801;  7; 6.4;92; 29605; 2;10.19;19.78;  82.721688;8.304038e+01
"E.grandis";"1";"Botucatu";28;30;2801;  7; 6.4;92; 29605; 3;16.55;20.38; 220.184192;2.203835e+02
"E.grandis";"1";"Botucatu";28;30;2801;  7; 6.4;92; 29605; 4; 7.00;12.90;  19.894658;2.198275e+01
"E.grandis";"1";"Botucatu";28;30;2801;  7; 6.4;92; 29605; 5; 4.77;10.84;   7.832081;1.012275e+01
"E.grandis";"1";"Botucatu";28;30;2802; 21; 6.4;92; 46101; 1; 4.46; 9.57;   5.824909;8.543864e+00
"E.grandis";"1";"Botucatu";28;31;2806; 18; 5.8;92; 46405; 1;22.92;29.27; 529.830917;5.303273e+02
"E.grandis";"1";"Botucatu";28;31;2806; 18; 5.8;92; 46405; 2;16.87;28.14; 288.049402;2.885139e+02
"E.grandis";"1";"Botucatu";28;31;2806; 18; 5.8;92; 46405; 3; 9.23;20.10;  61.452808;6.330213e+01
"E.grandis";"1";"Botucatu";28;31;2806; 18; 5.8;92; 46405; 4; 6.05;12.45;  15.040363;1.679318e+01
"E.grandis";"1";"Botucatu";28;31;2806; 18; 5.8;92; 46405; 5; 4.14; 8.76;   3.782843;6.045618e+00
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 34702; 1; 4.14; 8.69;   3.754423;6.608847e+00
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 34804; 1; 7.00;12.82;  23.298224;2.502742e+01
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 34804; 2; 7.00;12.72;  24.612195;2.525537e+01
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 34905; 1; 8.59;15.30;  40.151258;4.147732e+01
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 34905; 2; 7.64;14.85;  33.692698;3.554202e+01
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 35008; 1;10.50;16.80;  77.263721;7.755451e+01
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 35008; 2;10.19;16.25;  66.534786;6.712718e+01
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 35008; 3;10.82;16.72;  74.645655;7.490428e+01
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 35107; 1;12.41;17.42; 101.857326;1.028531e+02
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 35107; 2;12.10;18.03; 102.123721;1.027762e+02
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 35205; 1;14.96;19.46; 159.209927;1.598936e+02
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 35205; 2;14.64;18.56; 151.015821;1.519035e+02
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 35303; 1;15.92;19.77; 178.605209;1.790378e+02
"E.grandis";"1";"Bofete";35;34;3501; 60; 4.9;92; 35401; 1;17.51;19.31; 221.615458;2.218748e+02
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 34702; 2; 4.46; 9.17;   5.684920;8.256592e+00
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 34804; 3; 7.32;13.39;  27.003705;2.819804e+01
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 34905; 3; 8.59;16.68;  49.124358;4.974818e+01
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 34905; 4; 7.96;15.89;  36.447254;3.745435e+01
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 35008; 4;11.14;16.65;  80.070699;8.038939e+01
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 35008; 5; 9.87;17.56;  66.993277;6.781640e+01
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 35008; 6;10.82;16.56;  76.637240;7.752495e+01
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 35107; 3;12.73;19.24; 120.851041;1.208510e+02
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 35107; 4;12.41;18.12; 103.630311;1.040149e+02
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 35107; 5;11.46;17.44;  85.995448;8.678715e+01
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 35205; 3;14.32;20.04; 153.206234;1.537026e+02
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 35205; 4;13.37;19.12; 128.736576;1.293609e+02
"E.grandis";"1";"Bofete";35;34;3501; 61; 5.0;92; 35303; 2;16.87;21.30; 229.238211;2.292382e+02
"E.grandis";"1";"Bofete";35;34;3501; 62; 5.1;92; 34804; 4; 6.68;12.42;  21.548427;2.293505e+01
"E.grandis";"1";"Bofete";35;34;3501; 62; 5.1;92; 34905; 5; 8.28;14.49;  40.660585;4.130376e+01
"E.grandis";"1";"Bofete";35;34;3501; 62; 5.1;92; 35008; 7;10.50;16.23;  71.963414;7.255581e+01
"E.grandis";"1";"Bofete";35;34;3501; 62; 5.1;92; 35008; 8;10.19;15.19;  62.359538;6.295194e+01
"E.grandis";"1";"Bofete";35;34;3501; 62; 5.1;92; 35107; 6;13.05;17.42; 116.913687;1.171731e+02
"E.grandis";"1";"Bofete";35;34;3501; 62; 5.1;92; 35107; 7;12.10;16.87;  99.516340;9.983503e+01
"E.grandis";"1";"Bofete";35;34;3501; 62; 5.1;92; 35205; 5;14.32;18.39; 146.426900;1.464269e+02
"E.grandis";"1";"Bofete";35;34;3501; 62; 5.1;92; 35303; 3;15.60;19.05; 166.478461;1.669749e+02
"E.grandis";"1";"Bofete";35;34;3502; 35; 4.6;92; 35505; 1;12.41;17.40; 106.409513;1.072012e+02
"E.grandis";"1";"Bofete";35;34;3502; 35; 4.6;92; 35505; 2; 6.05;11.50;  13.668072;1.548473e+01
"E.grandis";"1";"Bofete";35;34;3502; 35; 4.6;92; 35505; 3;13.05;17.67; 103.434692;1.038192e+02
"E.grandis";"1";"Bofete";35;34;3502; 35; 4.6;92; 35505; 4; 8.91;15.25;  46.395822;4.691232e+01
"E.grandis";"1";"Bofete";35;34;3502; 35; 4.6;92; 35505; 5; 4.77;10.33;   5.777699;8.435836e+00
"E.grandis";"1";"Bofete";35;34;3503; 10; 3.4;92; 35605; 1; 9.23;16.79;  49.603934;5.104938e+01
"E.grandis";"1";"Bofete";35;34;3503; 10; 3.4;92; 35605; 2;12.41;18.42;  96.425029;9.775109e+01
"E.grandis";"1";"Bofete";35;34;3503; 10; 3.4;92; 35605; 3;10.19;17.45;  61.761410;6.318750e+01
"E.grandis";"1";"Bofete";35;34;3503; 10; 3.4;92; 35605; 4; 7.96;14.89;  32.847947;3.432129e+01
"E.grandis";"1";"Bofete";35;34;3503; 10; 3.4;92; 35605; 5; 7.00;13.86;  23.862179;2.525158e+01
"E.grandis";"1";"Bofete";35;88;3507; 25; 3.8;92; 36805; 1;16.23;21.36; 190.004882;1.906046e+02
"E.grandis";"1";"Bofete";35;88;3507; 25; 3.8;92; 36805; 2;10.19;18.48;  66.908792;6.801919e+01
"E.grandis";"1";"Bofete";35;88;3507; 25; 3.8;92; 36805; 3;11.14;17.68;  73.666872;7.447064e+01
"E.grandis";"1";"Bofete";35;88;3507; 25; 3.8;92; 36805; 4; 6.68;14.44;  21.792215;2.430307e+01
"E.grandis";"1";"Bofete";35;88;3507; 25; 3.8;92; 36805; 5; 6.05;11.82;  14.258201;1.658256e+01
"E.grandis";"1";"Bofete";35;88;3508; 54; 3.6;92; 36905; 1; 6.37;13.25;  16.963587;1.905168e+01
"E.grandis";"1";"Bofete";35;88;3508; 54; 3.6;92; 36905; 2; 7.00;13.26;  22.109948;2.345157e+01
